Year,Continent,Country Name,Product Name,Edible code,US Customs District,Census Country Code,Census District Code,FAO Country Code,HTS Number,Value (USD),Volume (kg),Calculated Duty (USD)
2002,EUROPE,PORTUGAL,TUNA YELLOWFIN FRESH,E,"BOSTON, MA",4710,4,620.0,302320000,42550,3617,0
2002,EUROPE,PORTUGAL,TUNA YELLOWFIN FRESH,E,"NEW YORK, NY",4710,10,620.0,302320000,5246,572,0
2002,EUROPE,ITALY,TUNA YELLOWFIN FRESH,E,"CHICAGO, IL",4759,39,380.0,302320000,4601,310,0
2002,EUROPE,GREECE,TUNA YELLOWFIN FRESH,E,"NEW YORK, NY",4840,10,300.0,302320000,3960,220,0
2002,NORTH AMERICA,CANADA,TUNA YELLOWFIN FRESH,E,"PORTLAND, ME",1220,1,124.0,302320000,323187,42696,0
2002,NORTH AMERICA,CANADA,TUNA YELLOWFIN FRESH,E,"LOS ANGELES, CA",1220,27,124.0,302320000,10515,694,0
2002,NORTH AMERICA,CANADA,TUNA YELLOWFIN FRESH,E,"SAN FRANCISCO, CA",1220,28,124.0,302320000,20705,1880,0
2002,NORTH AMERICA,CANADA,TUNA YELLOWFIN FRESH,E,"HONOLULU, HI",1220,32,124.0,302320000,6848,2301,0
2002,NORTH AMERICA,MEXICO,TUNA YELLOWFIN FRESH,E,"LAREDO, TX",2010,23,484.0,302320000,3586334,851689,0
2002,NORTH AMERICA,MEXICO,TUNA YELLOWFIN FRESH,E,"SAN DIEGO, CA",2010,25,484.0,302320000,116942,25106,0
2002,NORTH AMERICA,MEXICO,TUNA YELLOWFIN FRESH,E,"MIAMI, FL",2010,52,484.0,302320000,662265,119007,0
2002,OCEANIA,AUSTRALIA,TUNA YELLOWFIN FRESH,E,"BOSTON, MA",6021,4,36.0,302320000,11561,1313,0
2002,OCEANIA,AUSTRALIA,TUNA YELLOWFIN FRESH,E,"NEW YORK, NY",6021,10,36.0,302320000,83765,11310,0
2002,OCEANIA,AUSTRALIA,TUNA YELLOWFIN FRESH,E,"LOS ANGELES, CA",6021,27,36.0,302320000,537027,82551,0
2002,OCEANIA,AUSTRALIA,TUNA YELLOWFIN FRESH,E,"SAN FRANCISCO, CA",6021,28,36.0,302320000,188720,23336,0
2002,OCEANIA,AUSTRALIA,TUNA YELLOWFIN FRESH,E,"SEATTLE, WA",6021,30,36.0,302320000,101561,12354,0
2002,OCEANIA,AUSTRALIA,TUNA YELLOWFIN FRESH,E,"HONOLULU, HI",6021,32,36.0,302320000,150526,21136,0
2002,OCEANIA,NEW ZEALAND,TUNA YELLOWFIN FRESH,E,"LOS ANGELES, CA",6141,27,554.0,302320000,15489,5480,0
2002,OCEANIA,NIUE,TUNA YELLOWFIN FRESH,E,"NEW YORK, NY",6144,10,570.0,302320000,4133,1298,0
2002,OCEANIA,WESTERN SAMOA,TUNA YELLOWFIN FRESH,E,"LOS ANGELES, CA",6150,27,882.0,302320000,1596771,295422,0
2002,OCEANIA,WESTERN SAMOA,TUNA YELLOWFIN FRESH,E,"HONOLULU, HI",6150,32,882.0,302320000,161127,32046,0
2002,OCEANIA,NEW CALEDONIA,TUNA YELLOWFIN FRESH,E,"LOS ANGELES, CA",6412,27,540.0,302320000,22890,7980,0
2002,OCEANIA,FRENCH POLYNESIA,TUNA YELLOWFIN FRESH,E,"LOS ANGELES, CA",6414,27,258.0,302320000,776715,109292,0
2002,OCEANIA,FRENCH POLYNESIA,TUNA YELLOWFIN FRESH,E,"HONOLULU, HI",6414,32,258.0,302320000,11881,2327,0
2002,OCEANIA,MARSHALL IS.,TUNA YELLOWFIN FRESH,E,"NEW YORK, NY",6810,10,584.0,302320000,361906,43170,0
2002,OCEANIA,MARSHALL IS.,TUNA YELLOWFIN FRESH,E,"LOS ANGELES, CA",6810,27,584.0,302320000,4752,2376,0
2002,OCEANIA,MARSHALL IS.,TUNA YELLOWFIN FRESH,E,"HONOLULU, HI",6810,32,584.0,302320000,126173,61994,0
2002,OCEANIA,FED STATES OF MICRON,TUNA YELLOWFIN FRESH,E,"NEW YORK, NY",6820,10,583.0,302320000,19860,1984,0
2002,OCEANIA,PALAU,TUNA YELLOWFIN FRESH,E,"NEW YORK, NY",6830,10,585.0,302320000,24225,2481,0
2002,OCEANIA,FIJI,TUNA YELLOWFIN FRESH,E,"NEW YORK, NY",6863,10,242.0,302320000,2243,1122,0
2002,OCEANIA,FIJI,TUNA YELLOWFIN FRESH,E,"LOS ANGELES, CA",6863,27,242.0,302320000,1998400,732619,0
2002,OCEANIA,FIJI,TUNA YELLOWFIN FRESH,E,"SAN FRANCISCO, CA",6863,28,242.0,302320000,4709,1570,0
2002,OCEANIA,FIJI,TUNA YELLOWFIN FRESH,E,"HONOLULU, HI",6863,32,242.0,302320000,284481,68818,0
2002,OCEANIA,TONGA,TUNA YELLOWFIN FRESH,E,"LOS ANGELES, CA",6864,27,776.0,302320000,472812,80357,0
2002,OCEANIA,TONGA,TUNA YELLOWFIN FRESH,E,"HONOLULU, HI",6864,32,776.0,302320000,152892,39322,0
2002,SOUTH AMERICA,VENEZUELA,TUNA YELLOWFIN FRESH,E,"NEW YORK, NY",3070,10,862.0,302320000,170700,83631,0
2002,SOUTH AMERICA,VENEZUELA,TUNA YELLOWFIN FRESH,E,"MIAMI, FL",3070,52,862.0,302320000,1597258,390143,0
2002,SOUTH AMERICA,ECUADOR,TUNA YELLOWFIN FRESH,E,"NEW YORK, NY",3310,10,218.0,302320000,1125501,145885,0
2002,SOUTH AMERICA,ECUADOR,TUNA YELLOWFIN FRESH,E,"PHILADELPHIA, PA",3310,11,218.0,302320000,4172,718,0
2002,SOUTH AMERICA,ECUADOR,TUNA YELLOWFIN FRESH,E,"LOS ANGELES, CA",3310,27,218.0,302320000,170402,22700,0
2002,SOUTH AMERICA,ECUADOR,TUNA YELLOWFIN FRESH,E,"MIAMI, FL",3310,52,218.0,302320000,3851013,557488,0
2002,SOUTH AMERICA,ECUADOR,TUNA YELLOWFIN FRESH,E,"HOUSTON-GALVESTON, TX",3310,53,218.0,302320000,89476,10705,0
2002,SOUTH AMERICA,CHILE,TUNA YELLOWFIN FRESH,E,"NEW YORK, NY",3370,10,152.0,302320000,5759,886,0
2002,SOUTH AMERICA,BRAZIL,TUNA YELLOWFIN FRESH,E,"NEW YORK, NY",3510,10,76.0,302320000,157050,40985,0
2002,SOUTH AMERICA,BRAZIL,TUNA YELLOWFIN FRESH,E,"MIAMI, FL",3510,52,76.0,302320000,2951732,906953,0
2002,SOUTH AMERICA,URUGUAY,TUNA YELLOWFIN FRESH,E,"MIAMI, FL",3550,52,858.0,302320000,142398,19888,0
2002,AFRICA,SEYCHELLES,TUNA BIGEYE FRESH,E,"NEW YORK, NY",7800,10,690.0,302340000,784068,106028,0
2002,AFRICA,SOUTH AFRICA,TUNA BIGEYE FRESH,E,"BOSTON, MA",7910,4,710.0,302340000,300833,62125,0
2002,AFRICA,SOUTH AFRICA,TUNA BIGEYE FRESH,E,"NEW YORK, NY",7910,10,710.0,302340000,285438,91766,0
2002,AFRICA,SOUTH AFRICA,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",7910,27,710.0,302340000,43277,13392,0
2002,AFRICA,SOUTH AFRICA,TUNA BIGEYE FRESH,E,"MIAMI, FL",7910,52,710.0,302340000,29469,9792,0
2002,AFRICA,NAMIBIA,TUNA BIGEYE FRESH,E,"NEW YORK, NY",7920,10,516.0,302340000,94423,31436,0
2002,ASIA,SRI LANKA,TUNA BIGEYE FRESH,E,"NEW YORK, NY",5420,10,144.0,302340000,366949,45838,0
2002,ASIA,SRI LANKA,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",5420,27,144.0,302340000,20986,4886,0
2002,ASIA,THAILAND,TUNA BIGEYE FRESH,E,"NEW YORK, NY",5490,10,764.0,302340000,652211,82715,0
2002,ASIA,THAILAND,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",5490,27,764.0,302340000,18502,4901,0
2002,ASIA,THAILAND,TUNA BIGEYE FRESH,E,"MIAMI, FL",5490,52,764.0,302340000,21650,2165,0
2002,ASIA,VIETNAM,TUNA BIGEYE FRESH,E,"NEW YORK, NY",5520,10,704.0,302340000,69309,9211,0
2002,ASIA,VIETNAM,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",5520,27,704.0,302340000,967842,146258,0
2002,ASIA,VIETNAM,TUNA BIGEYE FRESH,E,"SEATTLE, WA",5520,30,704.0,302340000,20006,1846,0
2002,ASIA,VIETNAM,TUNA BIGEYE FRESH,E,"HONOLULU, HI",5520,32,704.0,302340000,11553,1431,0
2002,ASIA,VIETNAM,TUNA BIGEYE FRESH,E,"MIAMI, FL",5520,52,704.0,302340000,62254,5846,0
2002,ASIA,MALAYSIA,TUNA BIGEYE FRESH,E,"NEW YORK, NY",5570,10,458.0,302340000,104083,8244,0
2002,ASIA,SINGAPORE,TUNA BIGEYE FRESH,E,"NEW YORK, NY",5590,10,702.0,302340000,326326,55721,0
2002,ASIA,SINGAPORE,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",5590,27,702.0,302340000,10602,1688,0
2002,ASIA,INDONESIA,TUNA BIGEYE FRESH,E,"NEW YORK, NY",5600,10,360.0,302340000,66351,10255,0
2002,ASIA,INDONESIA,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",5600,27,360.0,302340000,70063,10266,0
2002,ASIA,INDONESIA,TUNA BIGEYE FRESH,E,"SAN FRANCISCO, CA",5600,28,360.0,302340000,14642,1224,0
2002,ASIA,INDONESIA,TUNA BIGEYE FRESH,E,"MIAMI, FL",5600,52,360.0,302340000,26072,4270,0
2002,ASIA,PHILIPPINES,TUNA BIGEYE FRESH,E,"NEW YORK, NY",5650,10,608.0,302340000,80715,8215,0
2002,ASIA,PHILIPPINES,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",5650,27,608.0,302340000,20570,2807,0
2002,ASIA,PHILIPPINES,TUNA BIGEYE FRESH,E,"SAN FRANCISCO, CA",5650,28,608.0,302340000,46808,5245,0
2002,ASIA,PHILIPPINES,TUNA BIGEYE FRESH,E,"SEATTLE, WA",5650,30,608.0,302340000,2749,432,0
2002,ASIA,PHILIPPINES,TUNA BIGEYE FRESH,E,"HONOLULU, HI",5650,32,608.0,302340000,9695,1469,0
2002,ASIA,MALDIVE IS.,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",5683,27,462.0,302340000,11445,2289,0
2002,ASIA,TAIWAN,TUNA BIGEYE FRESH,E,"NEW YORK, NY",5830,10,909.0,302340000,9413,2490,0
2002,ASIA,TAIWAN,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",5830,27,909.0,302340000,13073,3227,0
2002,ASIA,JAPAN,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",5880,27,392.0,302340000,146145,52724,0
2002,CARIBBEAN,GRENADA,TUNA BIGEYE FRESH,E,"MIAMI, FL",2489,52,308.0,302340000,14490,3509,0
2002,CARIBBEAN,BARBADOS,TUNA BIGEYE FRESH,E,"MIAMI, FL",2720,52,52.0,302340000,10425,945,0
2002,CARIBBEAN,TRINIDAD & TOBAGO,TUNA BIGEYE FRESH,E,"MIAMI, FL",2740,52,780.0,302340000,7381927,1208490,0
2002,CENTRAL AMERICA,GUATEMALA,TUNA BIGEYE FRESH,E,"MIAMI, FL",2050,52,320.0,302340000,5084,877,0
2002,CENTRAL AMERICA,EL SALVADOR,TUNA BIGEYE FRESH,E,"MIAMI, FL",2110,52,222.0,302340000,44891,5871,0
2002,CENTRAL AMERICA,HONDURAS,TUNA BIGEYE FRESH,E,"MIAMI, FL",2150,52,340.0,302340000,4844,1418,0
2002,CENTRAL AMERICA,COSTA RICA,TUNA BIGEYE FRESH,E,"NEW YORK, NY",2230,10,188.0,302340000,20972,6048,0
2002,CENTRAL AMERICA,COSTA RICA,TUNA BIGEYE FRESH,E,"SAVANNAH, GA",2230,17,188.0,302340000,9084,2095,0
2002,CENTRAL AMERICA,COSTA RICA,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",2230,27,188.0,302340000,68572,6224,0
2002,CENTRAL AMERICA,COSTA RICA,TUNA BIGEYE FRESH,E,"SAN FRANCISCO, CA",2230,28,188.0,302340000,10542,1465,0
2002,CENTRAL AMERICA,COSTA RICA,TUNA BIGEYE FRESH,E,"MIAMI, FL",2230,52,188.0,302340000,6654202,945605,0
2002,CENTRAL AMERICA,COSTA RICA,TUNA BIGEYE FRESH,E,"HOUSTON-GALVESTON, TX",2230,53,188.0,302340000,49464,7118,0
2002,CENTRAL AMERICA,COSTA RICA,TUNA BIGEYE FRESH,E,"DALLAS-FORT WORTH, TX",2230,55,188.0,302340000,23825,2534,0
2002,CENTRAL AMERICA,PANAMA,TUNA BIGEYE FRESH,E,"NEW YORK, NY",2250,10,591.0,302340000,132434,20887,0
2002,CENTRAL AMERICA,PANAMA,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",2250,27,591.0,302340000,9380,938,0
2002,CENTRAL AMERICA,PANAMA,TUNA BIGEYE FRESH,E,"MIAMI, FL",2250,52,591.0,302340000,6525784,817440,0
2002,EUROPE,SPAIN,TUNA BIGEYE FRESH,E,"NEW YORK, NY",4700,10,724.0,302340000,3683,355,0
2002,EUROPE,SPAIN,TUNA BIGEYE FRESH,E,"MIAMI, FL",4700,52,724.0,302340000,33385,2751,0
2002,EUROPE,PORTUGAL,TUNA BIGEYE FRESH,E,"BOSTON, MA",4710,4,620.0,302340000,11596,1081,0
2002,EUROPE,TURKEY,TUNA BIGEYE FRESH,E,"NEW YORK, NY",4890,10,792.0,302340000,6344,960,0
2002,NORTH AMERICA,CANADA,TUNA BIGEYE FRESH,E,"PORTLAND, ME",1220,1,124.0,302340000,1370639,146200,0
2002,NORTH AMERICA,CANADA,TUNA BIGEYE FRESH,E,"NEW ORLEANS, LA",1220,20,124.0,302340000,3210,291,0
2002,NORTH AMERICA,CANADA,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",1220,27,124.0,302340000,595817,50317,0
2002,NORTH AMERICA,CANADA,TUNA BIGEYE FRESH,E,"SAN FRANCISCO, CA",1220,28,124.0,302340000,8300,753,0
2002,NORTH AMERICA,CANADA,TUNA BIGEYE FRESH,E,"DETROIT, MI",1220,38,124.0,302340000,10927,1066,0
2002,OCEANIA,AUSTRALIA,TUNA BIGEYE FRESH,E,"NEW YORK, NY",6021,10,36.0,302340000,23646,3330,0
2002,OCEANIA,AUSTRALIA,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",6021,27,36.0,302340000,47443,4084,0
2002,OCEANIA,AUSTRALIA,TUNA BIGEYE FRESH,E,"HONOLULU, HI",6021,32,36.0,302340000,3946,335,0
2002,OCEANIA,NEW ZEALAND,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",6141,27,554.0,302340000,8713,3586,0
2002,OCEANIA,WESTERN SAMOA,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",6150,27,882.0,302340000,107676,15438,0
2002,OCEANIA,FRENCH POLYNESIA,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",6414,27,258.0,302340000,606158,78129,0
2002,OCEANIA,FRENCH POLYNESIA,TUNA BIGEYE FRESH,E,"HONOLULU, HI",6414,32,258.0,302340000,20309,3281,0
2002,OCEANIA,MARSHALL IS.,TUNA BIGEYE FRESH,E,"NEW YORK, NY",6810,10,584.0,302340000,2943819,303895,0
2002,OCEANIA,MARSHALL IS.,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",6810,27,584.0,302340000,6200,3100,0
2002,OCEANIA,MARSHALL IS.,TUNA BIGEYE FRESH,E,"HONOLULU, HI",6810,32,584.0,302340000,520257,245682,0
2002,OCEANIA,FED STATES OF MICRON,TUNA BIGEYE FRESH,E,"HONOLULU, HI",6820,32,583.0,302340000,2150,1075,0
2002,OCEANIA,PALAU,TUNA BIGEYE FRESH,E,"NEW YORK, NY",6830,10,585.0,302340000,62277,5991,0
2002,OCEANIA,FIJI,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",6863,27,242.0,302340000,185608,64310,0
2002,OCEANIA,FIJI,TUNA BIGEYE FRESH,E,"HONOLULU, HI",6863,32,242.0,302340000,5495,2089,0
2002,OCEANIA,TONGA,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",6864,27,776.0,302340000,377873,51400,0
2002,OCEANIA,TONGA,TUNA BIGEYE FRESH,E,"HONOLULU, HI",6864,32,776.0,302340000,32273,4790,0
2002,SOUTH AMERICA,VENEZUELA,TUNA BIGEYE FRESH,E,"NEW YORK, NY",3070,10,862.0,302340000,35921,16295,0
2002,SOUTH AMERICA,VENEZUELA,TUNA BIGEYE FRESH,E,"MIAMI, FL",3070,52,862.0,302340000,271317,74200,0
2002,SOUTH AMERICA,ECUADOR,TUNA BIGEYE FRESH,E,"NEW YORK, NY",3310,10,218.0,302340000,173029,16263,0
2002,SOUTH AMERICA,ECUADOR,TUNA BIGEYE FRESH,E,"LOS ANGELES, CA",3310,27,218.0,302340000,28272,2803,0
2002,SOUTH AMERICA,ECUADOR,TUNA BIGEYE FRESH,E,"MIAMI, FL",3310,52,218.0,302340000,2124910,253516,0
2002,SOUTH AMERICA,ECUADOR,TUNA BIGEYE FRESH,E,"HOUSTON-GALVESTON, TX",3310,53,218.0,302340000,256757,15873,0
2002,SOUTH AMERICA,CHILE,TUNA BIGEYE FRESH,E,"NEW YORK, NY",3370,10,152.0,302340000,14853,1032,0
2002,SOUTH AMERICA,BRAZIL,TUNA BIGEYE FRESH,E,"NEW YORK, NY",3510,10,76.0,302340000,129158,40707,0
2002,SOUTH AMERICA,BRAZIL,TUNA BIGEYE FRESH,E,"MIAMI, FL",3510,52,76.0,302340000,3926168,1041592,0
2002,SOUTH AMERICA,URUGUAY,TUNA BIGEYE FRESH,E,"NEW YORK, NY",3550,10,858.0,302340000,26497,3441,0
2002,SOUTH AMERICA,URUGUAY,TUNA BIGEYE FRESH,E,"MIAMI, FL",3550,52,858.0,302340000,185056,31311,0
2002,AFRICA,TUNISIA,TUNA BLUEFIN FRESH,E,"NEW YORK, NY",7230,10,788.0,302350000,8701,527,0
2002,AFRICA,SOUTH AFRICA,TUNA BLUEFIN FRESH,E,"NEW YORK, NY",7910,10,710.0,302350000,2571,911,0
2002,ASIA,VIETNAM,TUNA BLUEFIN FRESH,E,"SAVANNAH, GA",5520,17,704.0,302350000,33800,3200,0
2002,ASIA,VIETNAM,TUNA BLUEFIN FRESH,E,"SEATTLE, WA",5520,30,704.0,302350000,2740,248,0
2002,ASIA,SINGAPORE,TUNA BLUEFIN FRESH,E,"NEW YORK, NY",5590,10,702.0,302350000,11880,994,0
2002,ASIA,JAPAN,TUNA BLUEFIN FRESH,E,"NEW YORK, NY",5880,10,392.0,302350000,105629,10563,0
2002,ASIA,JAPAN,TUNA BLUEFIN FRESH,E,"LOS ANGELES, CA",5880,27,392.0,302350000,54286,486,0
2002,EUROPE,SPAIN,TUNA BLUEFIN FRESH,E,"BOSTON, MA",4700,4,724.0,302350000,334412,19004,0
2002,EUROPE,SPAIN,TUNA BLUEFIN FRESH,E,"NEW YORK, NY",4700,10,724.0,302350000,2657559,159637,0
2002,EUROPE,SPAIN,TUNA BLUEFIN FRESH,E,"SAVANNAH, GA",4700,17,724.0,302350000,6219,422,0
2002,EUROPE,SPAIN,TUNA BLUEFIN FRESH,E,"LOS ANGELES, CA",4700,27,724.0,302350000,1503129,98003,0
2002,EUROPE,SPAIN,TUNA BLUEFIN FRESH,E,"MIAMI, FL",4700,52,724.0,302350000,60077,5174,0
2002,EUROPE,ITALY,TUNA BLUEFIN FRESH,E,"BOSTON, MA",4759,4,380.0,302350000,158167,8445,0
2002,EUROPE,ITALY,TUNA BLUEFIN FRESH,E,"NEW YORK, NY",4759,10,380.0,302350000,61295,4058,0
2002,EUROPE,ITALY,TUNA BLUEFIN FRESH,E,"SAVANNAH, GA",4759,17,380.0,302350000,64389,6923,0
2002,EUROPE,ITALY,TUNA BLUEFIN FRESH,E,"SAN DIEGO, CA",4759,25,380.0,302350000,57780,3852,0
2002,EUROPE,ITALY,TUNA BLUEFIN FRESH,E,"CHICAGO, IL",4759,39,380.0,302350000,11646,850,0
2002,EUROPE,GREECE,TUNA BLUEFIN FRESH,E,"BOSTON, MA",4840,4,300.0,302350000,5907,595,0
2002,EUROPE,GREECE,TUNA BLUEFIN FRESH,E,"NEW YORK, NY",4840,10,300.0,302350000,10709,889,0
2002,EUROPE,GREECE,TUNA BLUEFIN FRESH,E,"SAVANNAH, GA",4840,17,300.0,302350000,101906,15132,0
2002,EUROPE,GREECE,TUNA BLUEFIN FRESH,E,"LOS ANGELES, CA",4840,27,300.0,302350000,5009,418,0
2002,EUROPE,GREECE,TUNA BLUEFIN FRESH,E,"CHICAGO, IL",4840,39,300.0,302350000,8968,431,0
2002,EUROPE,TURKEY,TUNA BLUEFIN FRESH,E,"BOSTON, MA",4890,4,792.0,302350000,29052,3238,0
2002,EUROPE,CYPRUS,TUNA BLUEFIN FRESH,E,"LOS ANGELES, CA",4910,27,196.0,302350000,7826,370,0
2002,EUROPE,CYPRUS,TUNA BLUEFIN FRESH,E,"CHICAGO, IL",4910,39,196.0,302350000,115616,9470,0
2002,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,E,"PORTLAND, ME",1220,1,124.0,302350000,2244789,126760,0
2002,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,E,"NEW YORK, NY",1220,10,124.0,302350000,27456,1134,0
2002,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,E,"NEW ORLEANS, LA",1220,20,124.0,302350000,48935,2881,0
2002,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,E,"LOS ANGELES, CA",1220,27,124.0,302350000,856274,47831,0
2002,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,E,"SAN FRANCISCO, CA",1220,28,124.0,302350000,14958,857,0
2002,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,E,"SEATTLE, WA",1220,30,124.0,302350000,24355,848,0
2002,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,E,"DETROIT, MI",1220,38,124.0,302350000,40853,2698,0
2002,NORTH AMERICA,CANADA,TUNA BLUEFIN FRESH,E,"MIAMI, FL",1220,52,124.0,302350000,11191,522,0
2002,NORTH AMERICA,MEXICO,TUNA BLUEFIN FRESH,E,"LAREDO, TX",2010,23,484.0,302350000,38555,6241,0
2002,NORTH AMERICA,MEXICO,TUNA BLUEFIN FRESH,E,"SAN DIEGO, CA",2010,25,484.0,302350000,1630318,136853,0
2002,OCEANIA,FRENCH POLYNESIA,TUNA BLUEFIN FRESH,E,"LOS ANGELES, CA",6414,27,258.0,302350000,4876,842,0
2002,OCEANIA,MARSHALL IS.,TUNA BLUEFIN FRESH,E,"HONOLULU, HI",6810,32,584.0,302350000,2992,1496,0
2002,SOUTH AMERICA,ECUADOR,TUNA BLUEFIN FRESH,E,"MIAMI, FL",3310,52,218.0,302350000,7404,1498,0
2002,OCEANIA,AUSTRALIA,TUNA BLUEFIN FRESH,E,"LOS ANGELES, CA",6021,27,36.0,302360000,1056649,432558,0
2002,OCEANIA,AUSTRALIA,TUNA BLUEFIN FRESH,E,"SAN FRANCISCO, CA",6021,28,36.0,302360000,300916,11097,0
2002,OCEANIA,NEW ZEALAND,TUNA BLUEFIN FRESH,E,"LOS ANGELES, CA",6141,27,554.0,302360000,5502,1022,0
2001,EUROPE,ICELAND,SALMON FARMED,E,"PORTLAND, ME",4000,1,352.0,302120003,82658,25528,0
2001,EUROPE,ICELAND,SALMON FARMED,E,"BOSTON, MA",4000,4,352.0,302120003,406027,150281,0
2001,EUROPE,ICELAND,SALMON FARMED,E,"NEW YORK, NY",4000,10,352.0,302120003,614141,173088,0
2001,EUROPE,ICELAND,SALMON FARMED,E,"BALTIMORE, MD",4000,13,352.0,302120003,8183,2733,0
2001,EUROPE,ICELAND,SALMON FARMED,E,"NORFOLK, VA",4000,14,352.0,302120003,128075,47042,0
2001,EUROPE,NORWAY,SALMON FARMED,E,"BOSTON, MA",4039,4,578.0,302120003,16162,3962,0
2001,EUROPE,NORWAY,SALMON FARMED,E,"NEW YORK, NY",4039,10,578.0,302120003,674791,184678,0
2001,EUROPE,NORWAY,SALMON FARMED,E,"SAN FRANCISCO, CA",4039,28,578.0,302120003,118189,38764,0
2001,EUROPE,NORWAY,SALMON FARMED,E,"SEATTLE, WA",4039,30,578.0,302120003,21977,5262,0
2001,EUROPE,NORWAY,SALMON FARMED,E,"CHICAGO, IL",4039,39,578.0,302120003,662117,150453,0
2001,EUROPE,NORWAY,SALMON FARMED,E,"MIAMI, FL",4039,52,578.0,302120003,93287,21778,0
2001,EUROPE,NORWAY,SALMON FARMED,E,"HOUSTON-GALVESTON, TX",4039,53,578.0,302120003,31788,9071,0
2001,EUROPE,NORWAY,SALMON FARMED,E,"WASHINGTON, DC",4039,54,578.0,302120003,180832,49168,0
2001,EUROPE,FINLAND,SALMON FARMED,E,"NEW YORK, NY",4050,10,246.0,302120003,2061,479,0
2001,EUROPE,FAROE IS.,SALMON FARMED,E,"PORTLAND, ME",4091,1,234.0,302120003,241242,93480,0
2001,EUROPE,FAROE IS.,SALMON FARMED,E,"BOSTON, MA",4091,4,234.0,302120003,1150050,460372,0
2001,EUROPE,FAROE IS.,SALMON FARMED,E,"NEW YORK, NY",4091,10,234.0,302120003,126788,60646,0
2001,EUROPE,FAROE IS.,SALMON FARMED,E,"LOS ANGELES, CA",4091,27,234.0,302120003,23677,10962,0
2001,EUROPE,FAROE IS.,SALMON FARMED,E,"SEATTLE, WA",4091,30,234.0,302120003,51138,19294,0
2001,EUROPE,FAROE IS.,SALMON FARMED,E,"MIAMI, FL",4091,52,234.0,302120003,7778,3631,0
2001,EUROPE,UNITED KINGDOM,SALMON FARMED,E,"PORTLAND, ME",4120,1,826.0,302120003,909122,363748,0
2001,EUROPE,UNITED KINGDOM,SALMON FARMED,E,"BOSTON, MA",4120,4,826.0,302120003,1115447,365440,0
2001,EUROPE,UNITED KINGDOM,SALMON FARMED,E,"NEW YORK, NY",4120,10,826.0,302120003,8665866,3601402,0
2001,EUROPE,UNITED KINGDOM,SALMON FARMED,E,"LOS ANGELES, CA",4120,27,826.0,302120003,703878,156257,0
2001,EUROPE,UNITED KINGDOM,SALMON FARMED,E,"SAN FRANCISCO, CA",4120,28,826.0,302120003,229078,49133,0
2001,EUROPE,UNITED KINGDOM,SALMON FARMED,E,"SEATTLE, WA",4120,30,826.0,302120003,39281,12653,0
2001,EUROPE,UNITED KINGDOM,SALMON FARMED,E,"MIAMI, FL",4120,52,826.0,302120003,3798419,1302698,0
2001,EUROPE,UNITED KINGDOM,SALMON FARMED,E,"HOUSTON-GALVESTON, TX",4120,53,826.0,302120003,70026,21775,0
2001,EUROPE,UNITED KINGDOM,SALMON FARMED,E,"WASHINGTON, DC",4120,54,826.0,302120003,37983,12507,0
2001,EUROPE,UNITED KINGDOM,SALMON FARMED,E,"DALLAS-FORT WORTH, TX",4120,55,826.0,302120003,2704,923,0
2001,EUROPE,IRELAND,SALMON FARMED,E,"BOSTON, MA",4190,4,372.0,302120003,4898,907,0
2001,EUROPE,IRELAND,SALMON FARMED,E,"SAVANNAH, GA",4190,17,372.0,302120003,2520,802,0
2001,EUROPE,BULGARIA,SALMON FARMED,E,"MIAMI, FL",4870,52,100.0,302120003,7763,3169,0
2001,NORTH AMERICA,CANADA,SALMON FARMED,E,"PORTLAND, ME",1220,1,124.0,302120003,98305911,19535961,0
2001,NORTH AMERICA,CANADA,SALMON FARMED,E,"OGDENSBURG, NY",1220,7,124.0,302120003,910365,257296,0
